Asset label,Serial Number,Tag Mac Address,Department,Type,Status
asset9447,UUGVUW0,8D:6A:3B:F2:8B:F8,HR,Furniture,In Use
asset9448,BKO626E,4D:8B:E4:94:9B:08,HR,Devices,Out of Service
asset9449,SOK1MED,64:46:34:16:52:07,Sales,Furniture,Available
asset9450,ITHVYIA,1D:8D:24:6D:5C:0D,Finance,Furniture,Out of Service
asset9451,95BKKUE,CE:9D:81:5F:C6:74,Finance,Furniture,Available
asset9452,N1IVR8V,42:77:97:24:0E:06,HR,Furniture,In Use
asset9453,KBGZNX2,54:4C:67:F0:B9:97,HR,Software,In Use
asset9454,3NMIT57,7A:B4:E1:0E:25:0A,Finance,Devices,Out of Service
asset9455,CR7HGHJ,5B:E0:79:92:E8:6F,HR,Devices,In Use
asset9456,YT2T49V,53:3F:9A:B9:D7:68,Sales,Furniture,In Use
asset9457,4LNG69G,30:76:2B:A1:A1:A5,R&D,Software,In Use
asset9458,JRHT7WF,06:9D:00:FD:71:3C,HR,Software,Out of Service
asset9459,LKFG58W,CE:BE:15:77:80:A2,R&D,Software,Available
asset9460,100ZUB9,ED:95:90:5D:D5:70,R&D,Furniture,In Use
asset9461,RH0ENMP,B8:25:02:E4:E9:D9,Marketing,Devices,Out of Service
asset9462,WJHB83G,10:1F:F4:02:4D:3D,Sales,Devices,Available
asset9463,CMCAEM1,8C:22:BC:B2:4E:1F,Marketing,Devices,Available
asset9464,DO6OFAK,7E:B6:68:FF:93:49,Marketing,Furniture,Available
asset9465,V5S4THV,36:A1:CF:D8:B6:AF,Finance,Software,Available
asset9466,GM1J6W2,03:65:BD:B9:FE:DD,Finance,Software,Available
asset9467,0GU8L2L,57:C7:8C:D6:A6:93,R&D,Devices,Available
asset9468,T9CDGSU,8B:A2:15:C3:6D:C7,Sales,Furniture,Available
asset9469,5VI1RX0,1E:BF:60:1C:8A:1B,Marketing,Software,Available
asset9470,Q1Q8JSX,F4:24:9E:6B:9A:BD,HR,Furniture,In Use
asset9471,L52AA4R,D9:4E:3E:31:1F:0C,HR,Devices,In Use
asset9472,RS3MBM8,66:92:90:33:1A:D9,Sales,Software,In Use
asset9473,ZUUTB4S,B1:D2:30:FD:60:F6,Marketing,Software,In Use
asset9474,9MK9GD0,BA:12:9C:17:2A:B2,Sales,Devices,In Use
asset9475,FR6B1N0,36:09:15:9B:3B:07,HR,Devices,Out of Service
asset9476,VCKXY2U,81:45:9D:41:8B:90,R&D,Furniture,In Use
asset9477,MG63QYE,75:4B:BD:D5:1C:CB,R&D,Devices,Out of Service
asset9478,5OVC52R,AC:66:88:03:E8:9D,R&D,Devices,In Use
asset9479,Y1NHZ9A,8F:2A:86:B4:C6:6F,HR,Devices,Available
asset9480,GKAGFM5,F8:03:BC:15:47:39,Finance,Furniture,Available
asset9481,VHFV39X,99:78:75:2F:8E:B0,Sales,Devices,In Use
asset9482,FYS7R2L,BE:C2:E3:50:AD:70,Finance,Software,In Use
asset9483,H3OM44V,D3:53:5B:36:06:B6,HR,Devices,Available
asset9484,BPBMRA2,F4:42:04:46:65:D2,Marketing,Devices,In Use
asset9485,OP2JKVK,07:61:FF:12:E4:1A,Sales,Software,Out of Service
asset9486,DDZFSEY,5C:27:27:DD:BF:19,R&D,Software,Available
asset9487,ZD2SYQ7,71:DC:B0:5D:4B:EF,Sales,Furniture,Out of Service
asset9488,M9OYYAQ,A6:7F:9C:B0:53:A0,Marketing,Software,Out of Service
asset9489,EVX5SS6,33:57:5E:70:5C:25,R&D,Devices,Available
asset9490,9P0JHG4,66:9B:53:AB:72:F4,Marketing,Software,Available
asset9491,423R499,0D:E2:A8:20:65:11,Sales,Software,Out of Service
asset9492,NA0GDO2,EA:52:CC:22:AE:88,Sales,Devices,Out of Service
asset9493,RVCPEPZ,4D:C2:89:B2:F8:15,Finance,Furniture,Out of Service
asset9494,F28G8D0,04:60:4C:2D:BB:E5,R&D,Furniture,Available
asset9495,MXPLIOZ,F2:8D:C4:6F:0D:F1,HR,Devices,Available
asset9496,7QWI3K3,55:90:28:0B:07:F1,Marketing,Furniture,In Use
asset9497,IHHINC3,6F:A1:97:9C:38:F2,R&D,Devices,In Use
asset9498,O3W2AWK,11:61:88:0F:1A:85,R&D,Software,Available
asset9499,DIUFKC1,C4:C5:5A:00:5C:DC,Finance,Software,Out of Service
asset9500,ZINAQQE,85:0C:DB:12:DA:69,R&D,Furniture,Out of Service
asset9501,Z376TPB,3A:7A:64:FA:E0:7D,R&D,Furniture,Out of Service
asset9502,T2EDZWW,54:CA:D6:BC:0C:D0,HR,Devices,Out of Service
asset9503,51TLPD2,9C:75:5A:80:10:47,HR,Software,In Use
asset9504,9OQ41R8,87:50:70:04:30:55,Sales,Devices,Out of Service
asset9505,X7R4UZS,4C:DE:1D:60:BE:E6,Marketing,Devices,Available
asset9506,CHTP45H,24:DF:AE:44:B4:1B,Sales,Software,In Use
asset9507,5KYV55Q,AE:F7:26:58:88:45,Finance,Furniture,Available
asset9508,YXJZGHG,28:5E:3C:9D:20:A3,HR,Software,Available
asset9509,XY5E6VJ,96:E1:1A:DC:83:A1,HR,Software,Out of Service
asset9510,4TBQ4XK,E4:D1:6D:AD:22:72,Sales,Furniture,Available
asset9511,EQTHGAH,FE:0B:61:B7:E4:21,Marketing,Software,In Use
asset9512,CH39G3V,E8:3A:E6:82:A2:05,Finance,Furniture,Available
asset9513,2ER96BP,DF:B6:F1:CD:9B:94,Finance,Devices,Available
asset9514,E39YYS5,2A:7B:70:4A:68:CF,R&D,Software,In Use
asset9515,JPVOMPT,52:AB:69:67:0D:F4,R&D,Software,Available
asset9516,0YV42ES,9B:F3:95:13:77:7F,Sales,Furniture,Out of Service
asset9517,HLULA7R,16:68:CA:C4:55:8B,Finance,Furniture,Out of Service
asset9518,HJOWWTJ,DA:74:92:B3:C8:93,R&D,Software,Out of Service
asset9519,4232TXT,24:B2:3C:0A:B0:D8,Sales,Devices,Out of Service
asset9520,OZ4A675,E9:78:E2:6A:20:48,Sales,Furniture,Available
asset9521,X4ZRROH,46:65:75:63:82:A3,HR,Devices,In Use
asset9522,WSWE85I,10:FE:B8:54:A1:FC,Marketing,Software,Out of Service
asset9523,8BFSYR2,C6:7B:1B:4F:1C:76,Sales,Software,Out of Service
asset9524,GSMW5TF,A5:69:01:5A:81:AF,R&D,Furniture,Out of Service
asset9525,A7SGSLD,17:F0:79:4D:FB:CF,Finance,Software,Available
asset9526,3WQBLXM,1C:2B:60:C6:91:C3,R&D,Software,Available
asset9527,VB9MUOQ,91:D9:E3:EC:A3:76,HR,Software,Available
asset9528,FX18TDV,B0:C1:F8:76:3E:B8,Marketing,Devices,Out of Service
asset9529,KTMH8J6,36:94:45:25:07:74,HR,Furniture,In Use
asset9530,RIV68YU,7C:0E:A0:2C:8D:CC,Sales,Devices,Out of Service
asset9531,4ENQXNR,42:45:AB:60:46:19,R&D,Software,Out of Service
asset9532,J513IIF,E6:B2:C1:8F:97:7F,Sales,Software,In Use
asset9533,NF87529,F8:67:19:91:6E:DB,HR,Furniture,Available
asset9534,EH5PTJZ,14:A1:0A:32:6D:B9,Finance,Software,Out of Service
asset9535,UN3ZCHN,72:58:7B:77:58:49,Sales,Furniture,Available
asset9536,VM6PAQN,A9:56:F8:D0:A4:31,Finance,Software,Available
asset9537,JX27B3C,0D:59:FF:6A:7F:9E,Sales,Software,Available
asset9538,L3LO7OV,63:A6:65:47:1C:A2,Sales,Furniture,In Use
asset9539,TNRQJJG,BB:59:28:A5:85:DE,Marketing,Furniture,In Use
asset9540,ZFDOVON,1C:FA:5E:4F:D0:F0,Finance,Furniture,Available
asset9541,I5UNA16,76:A4:5F:68:3B:9E,Finance,Devices,In Use
asset9542,BAMQV8C,94:F6:04:8C:72:0F,HR,Software,Available
asset9543,1GJQWR9,8B:07:5E:0A:93:EA,R&D,Devices,In Use
asset9544,4X5DRD0,D3:77:C6:E7:F9:5B,Marketing,Furniture,In Use
asset9545,Z710IF9,09:82:3D:F0:90:56,R&D,Devices,Out of Service
asset9546,79IWPJB,A6:3E:6E:07:2A:28,Sales,Devices,Available
asset9547,1FD93ZX,DB:52:84:F2:02:DA,HR,Furniture,In Use
asset9548,9FOU3CT,C0:34:03:F8:CE:6A,HR,Software,In Use
asset9549,U5FSMV9,3F:DF:7B:DD:0D:5D,Marketing,Furniture,Available
asset9550,Z0JGM2Y,A7:45:75:9C:1C:F4,Finance,Furniture,In Use
asset9551,G9RHUCH,6C:32:91:ED:14:1B,Marketing,Software,Available
asset9552,XY6Y4O2,F6:D3:7F:36:9B:FA,Finance,Software,In Use
asset9553,53EKR8K,0C:97:86:57:49:CC,Finance,Software,Out of Service
asset9554,8NXDINT,36:3D:25:AA:53:BA,Finance,Devices,In Use
asset9555,O22Q6YK,5F:8B:24:2C:90:D7,Marketing,Devices,Available
asset9556,HKL5IC4,C2:E2:57:68:F7:A8,Finance,Devices,Out of Service
asset9557,H4SR42R,F7:D0:B2:5B:3F:C6,R&D,Devices,In Use
asset9558,W7LFF50,E9:34:87:1A:AE:D1,R&D,Software,In Use
asset9559,JMEU21S,81:B4:AE:CD:FE:7D,Finance,Furniture,Out of Service
asset9560,WPHRO9N,56:BC:02:BA:E5:12,HR,Devices,In Use
asset9561,RMRMLCT,FD:6C:89:56:6D:B2,Finance,Devices,Available
asset9562,K232YF0,FF:A4:E7:06:D2:2B,R&D,Software,Out of Service
asset9563,UKGRCLR,F0:F0:E8:4E:72:19,Sales,Furniture,Available
asset9564,NHQAGLN,A1:99:80:E5:C1:D1,Sales,Software,In Use
asset9565,ALXWZVP,2A:A6:89:AD:F2:29,HR,Furniture,In Use
asset9566,HCOWCVM,93:42:AF:69:85:B0,HR,Devices,Out of Service
asset9567,XM04QWH,88:E7:9E:AA:56:AF,HR,Furniture,Available
asset9568,TW6O2EK,33:C3:4E:96:5D:34,HR,Devices,Out of Service
asset9569,YNSEFVB,F5:4F:B5:57:A6:D7,Finance,Software,Available
asset9570,25FJC06,A2:F8:A8:DC:5A:4B,Marketing,Software,Out of Service
asset9571,TMRZOX1,C1:83:19:75:65:59,R&D,Furniture,Out of Service
asset9572,YMLO8SL,CC:ED:10:98:00:30,R&D,Software,In Use
asset9573,6WB0GRJ,5B:82:BD:44:9C:AF,R&D,Furniture,In Use
asset9574,6YCSAXZ,EA:12:92:B5:23:60,Finance,Furniture,In Use
asset9575,Q60YFFK,25:26:CA:4E:40:A0,HR,Devices,Out of Service
asset9576,JPRX76W,CC:20:CB:C7:DB:13,HR,Furniture,In Use
asset9577,ADY0H2K,5C:4B:8A:02:8D:01,Finance,Devices,In Use
asset9578,Y2TA3DL,16:D5:4C:1D:07:B2,Sales,Devices,Available
asset9579,6UO4LDU,28:B6:2E:3D:5B:15,HR,Devices,In Use
asset9580,MF9HXWU,4A:73:61:64:0C:D4,HR,Software,In Use
asset9581,V0RA5II,38:8D:B2:A5:24:D9,Sales,Furniture,In Use
asset9582,XJXNP87,A5:4D:EF:F5:EB:EA,HR,Furniture,Available
asset9583,NI0Q08Q,1D:9B:30:12:C0:B5,Finance,Devices,In Use
asset9584,33N9F42,E8:8D:58:F9:3A:F2,Marketing,Software,Out of Service
asset9585,OT34FBH,A4:59:D6:48:8F:3B,R&D,Software,Out of Service
asset9586,HBJHJFU,70:A2:E3:A8:8D:BA,R&D,Furniture,Available
asset9587,6C9FMOC,EF:2C:4F:BB:C0:69,Marketing,Furniture,Available
asset9588,N5ES28J,8B:54:AE:15:2F:D5,R&D,Devices,Available
asset9589,DC367XJ,07:DC:6A:D1:FE:F4,Marketing,Devices,In Use
asset9590,2AOUBGR,C1:D6:94:F6:AB:72,Marketing,Devices,Out of Service
asset9591,PCIRLE2,3E:61:C2:FA:7B:20,HR,Furniture,In Use
asset9592,MBT3TEQ,BA:B5:3E:E7:7B:87,Marketing,Furniture,Out of Service
asset9593,Y2MC6GU,F6:E8:2B:B5:1E:1C,Marketing,Software,Out of Service
asset9594,6XPQFOR,56:A6:92:EC:24:66,Finance,Furniture,Out of Service
asset9595,D3PX3E2,32:98:D3:3F:08:F4,Sales,Devices,Available
asset9596,AHQEUIB,50:55:F7:9F:52:ED,Marketing,Devices,In Use
asset9597,SBM118J,0F:3E:86:A2:7D:D2,R&D,Devices,In Use
asset9598,MPCRTXO,37:72:6E:B5:9A:67,HR,Furniture,Available
asset9599,ED62BQ3,BC:92:D3:84:3F:CC,R&D,Devices,Available
asset9600,Q02VAS3,53:4D:E8:AE:18:CB,Sales,Devices,Out of Service
asset9601,597UCW1,0C:B0:45:A5:AD:11,Marketing,Devices,Out of Service
asset9602,TEMDN6U,72:32:83:AD:6C:8F,Finance,Furniture,Out of Service
asset9603,RCSCN6G,96:68:7A:52:DC:05,Marketing,Furniture,Out of Service
asset9604,QNQ063B,9E:A5:AB:C1:B6:5E,Marketing,Furniture,In Use
asset9605,QOVIYHA,DA:16:44:E7:C6:DE,Marketing,Software,Out of Service
asset9606,I9F5HL1,84:0E:FF:72:FE:CA,R&D,Devices,Available
asset9607,2J497PP,1F:AE:31:D9:C3:0E,HR,Software,Available
asset9608,37ANZTP,B9:D8:9D:E5:ED:4A,HR,Devices,Available
asset9609,EG9KW92,F1:14:08:C2:75:F0,Marketing,Devices,Out of Service
asset9610,HBK0V70,83:EB:49:7F:29:A0,Finance,Devices,Out of Service
asset9611,JE4O6RT,76:61:98:23:EB:83,HR,Furniture,In Use
asset9612,V9NIXV3,EE:B6:91:49:CD:58,Sales,Furniture,Available
asset9613,IARWNT3,ED:C3:87:AE:D1:47,Marketing,Software,Available
asset9614,92PDH2H,E5:33:74:1A:AD:9A,Sales,Devices,In Use
asset9615,OHYVWBM,9F:0C:AF:CD:3F:CF,Marketing,Devices,Available
asset9616,GCGD9Q5,83:2C:9E:A0:F7:32,Marketing,Devices,In Use
asset9617,4CYEK6P,82:15:9B:89:14:C6,R&D,Software,Out of Service
asset9618,M4WI92Z,DB:36:B3:94:3D:D6,Marketing,Devices,In Use
asset9619,3HA6FWZ,68:52:79:92:5E:51,Finance,Devices,Out of Service
asset9620,6ER1JQJ,B3:51:65:7B:E9:C4,Sales,Software,Out of Service
asset9621,VH03VNT,02:64:10:6F:FE:92,R&D,Devices,In Use
asset9622,V3N89FG,7E:95:68:A0:1B:4D,Finance,Software,In Use
asset9623,ZEY3ZIT,AE:54:53:2A:7C:A7,Sales,Furniture,In Use
asset9624,YBGGLBY,E3:38:B3:A6:6E:12,HR,Devices,Available
asset9625,G0EZ1DB,3A:FE:25:A6:5E:13,Marketing,Devices,Available
asset9626,H490WLM,41:71:8B:FB:DF:96,R&D,Devices,Out of Service
asset9627,WVQT0H6,7F:C7:FD:3F:C3:25,HR,Furniture,In Use
asset9628,Y6CATVM,C7:5C:1C:24:11:F8,Marketing,Furniture,Out of Service
asset9629,CSS2SXD,68:A2:2E:CD:38:53,Sales,Furniture,In Use
asset9630,7LI47D8,62:10:EF:C5:49:5C,R&D,Software,Available
asset9631,RXYBP29,31:95:D2:9E:73:DB,Marketing,Software,In Use
asset9632,0BPC2EJ,74:E1:2C:A8:8B:71,HR,Software,Out of Service
asset9633,39S1C79,13:F1:C0:6E:FE:5F,Finance,Furniture,Out of Service
asset9634,S952K33,D5:92:06:0A:4F:FD,Finance,Software,Available
asset9635,69X8TRV,51:37:90:65:F4:15,R&D,Software,Available
asset9636,XOECOU7,82:A6:CF:96:1D:BA,HR,Software,Out of Service
asset9637,T0QCMS7,37:90:AF:73:1D:6D,R&D,Furniture,Available
asset9638,0WPKG66,23:53:95:C8:FA:B3,Sales,Devices,Available
asset9639,7BQV94B,29:E9:57:9C:8C:9B,Finance,Devices,Available
asset9640,MMVS4XD,FA:1A:A0:B8:00:F3,HR,Furniture,Out of Service
asset9641,0TNK089,46:4F:58:19:45:A2,R&D,Software,In Use
asset9642,U2QMZEM,CE:33:A0:5B:DD:34,HR,Devices,Out of Service
asset9643,BJ0EXR5,4A:E6:F9:3B:8F:EB,Finance,Furniture,Available
asset9644,HC26K4D,03:52:C3:F4:83:BA,R&D,Software,In Use
asset9645,BX3V08E,B8:E7:1F:6D:E1:C6,Finance,Furniture,In Use
asset9646,M75FW1Z,49:7B:F1:B8:84:D6,Sales,Software,In Use
asset9647,O0BGO07,81:58:87:09:01:DF,Finance,Software,Available
asset9648,79I8C9N,C1:5D:DA:5A:67:57,HR,Devices,In Use
asset9649,MQ674TM,8E:09:FD:73:90:45,Sales,Furniture,Available
asset9650,DV7UCUP,9E:DE:66:66:63:41,Sales,Furniture,Out of Service
asset9651,AWHOSYC,76:C0:08:E0:49:E2,Marketing,Devices,In Use
asset9652,O3GMV8V,05:24:34:F1:64:F4,Finance,Devices,In Use
asset9653,06EDU6K,92:C5:55:F1:61:A9,R&D,Furniture,Out of Service
asset9654,GHLZ3WA,B0:12:05:FF:58:EC,Finance,Devices,Available
asset9655,G7GDPP2,AE:AE:79:70:76:5F,Marketing,Furniture,In Use
asset9656,L2XPT1M,72:5F:9E:91:AA:ED,R&D,Software,Available
asset9657,J9QUHU0,E1:43:90:66:FC:12,R&D,Software,In Use
asset9658,VV51CSQ,C7:24:CC:DF:7C:F5,Finance,Devices,Available
asset9659,SESGU6Z,26:8D:AA:11:58:24,HR,Software,Available
asset9660,EBFKDRV,36:8F:5E:69:93:95,Finance,Furniture,Out of Service
asset9661,YJO4P6F,DE:B2:28:B8:3A:81,R&D,Furniture,In Use
asset9662,PB8WQME,F6:AC:62:AA:54:29,Sales,Software,Out of Service
asset9663,2R960FI,BA:3D:B1:07:DC:C1,R&D,Software,In Use
asset9664,9MKR1ZV,1F:B4:E7:92:3E:18,R&D,Furniture,Available
asset9665,2US527Z,CA:B9:00:11:20:7A,Finance,Furniture,Available
asset9666,6DL2ONR,AF:57:F1:51:2F:24,Marketing,Furniture,In Use
asset9667,ZKL00NV,9F:B5:2A:C2:10:29,Marketing,Devices,Out of Service
asset9668,TXEBKQ1,FF:CF:7B:7F:38:36,Sales,Devices,Out of Service
asset9669,YFAFLLC,01:AC:F3:95:FE:3E,Marketing,Furniture,Available
asset9670,BQU1LMM,C0:9E:0D:65:3E:8A,Sales,Devices,Out of Service
asset9671,0PEA1RD,F7:4D:F5:19:3A:20,R&D,Furniture,In Use
asset9672,9NXMX8K,8D:38:24:E9:A2:37,HR,Devices,Out of Service
asset9673,8QNPB4M,FC:AD:C9:29:97:E8,HR,Furniture,Available
asset9674,GJXPX2W,89:A8:2E:B4:D1:99,R&D,Devices,Available
asset9675,9AEYJFB,72:27:6C:A9:D1:86,R&D,Furniture,Out of Service
asset9676,N003K97,4F:89:D2:C9:BE:1B,Marketing,Software,Available
asset9677,VXR8GY7,E4:90:E3:79:66:B7,HR,Devices,In Use
asset9678,6JRVBBJ,7C:CD:12:80:B4:A4,Sales,Software,Available
asset9679,MHHATFJ,35:AB:5B:72:0D:B1,Marketing,Devices,Available
asset9680,2ANQ4OK,73:A4:94:07:56:9B,Finance,Furniture,Out of Service
asset9681,TV1Y1PB,F0:24:D4:12:F7:93,R&D,Devices,In Use
asset9682,DV94Z8F,73:52:01:C2:8F:93,Marketing,Software,Available
asset9683,LNG2S9B,F0:04:00:2D:39:86,Marketing,Furniture,Available
asset9684,OK5PQSQ,C0:0A:C9:E5:E0:0E,Marketing,Furniture,Available
asset9685,PSVNHYH,EE:70:CA:39:07:86,HR,Furniture,Available
asset9686,RXBHUG0,32:85:FC:A8:F1:81,Marketing,Software,In Use
asset9687,NAO21PZ,6F:A0:F7:FC:8E:8E,Sales,Software,Out of Service
asset9688,08URMTQ,4B:00:DF:68:FB:82,HR,Devices,Available
asset9689,UNSIMCF,A2:61:CF:9D:84:D7,Marketing,Software,Out of Service
asset9690,Z3CA2I2,B5:B8:88:D3:43:25,HR,Furniture,In Use
asset9691,DLPXD6I,1E:4D:EB:7E:62:AB,Sales,Furniture,Available
asset9692,5OQ8GYS,D0:13:11:5E:8B:AC,HR,Devices,Out of Service
asset9693,S6AH22V,A1:7D:E0:25:64:21,R&D,Software,Out of Service
asset9694,NG7N11F,2D:A1:AD:6A:4B:5E,Sales,Devices,Available
asset9695,K6IZYDM,36:1B:E9:8E:D8:84,Marketing,Devices,Out of Service
asset9696,10LCQ02,08:0F:37:25:5D:87,R&D,Furniture,Available
asset9697,A8RW74E,4E:51:6C:F9:BA:CB,HR,Software,In Use
asset9698,377R9UH,03:84:D8:E0:8E:3C,Sales,Software,Out of Service
asset9699,NGQBO59,73:AA:2B:64:85:DA,Sales,Devices,Available
asset9700,114AH9A,8C:57:8B:AF:36:62,Finance,Software,Out of Service
asset9701,5VLPQIP,95:A7:B1:15:AA:82,Finance,Software,Available
asset9702,S0MRN5F,CB:60:54:70:6E:CC,Sales,Devices,Out of Service
asset9703,BM7JIOY,92:F6:1C:F9:EF:2E,Sales,Furniture,Available
asset9704,ADU5SVG,F5:86:7C:AD:5E:5E,Finance,Furniture,Available
asset9705,E9M3F2F,0B:D9:E5:86:B6:B4,Marketing,Software,Available
asset9706,T5OUU9K,65:26:D8:91:B1:D6,Sales,Devices,Available
asset9707,UV4P86L,0C:E5:11:06:D0:21,Sales,Devices,Out of Service
asset9708,A5VVRF6,EB:C6:24:69:E9:27,R&D,Devices,Available
asset9709,YLP50EK,1A:21:47:29:4A:F7,R&D,Software,Available
asset9710,PV1PJXV,23:F9:1D:EC:8A:C9,Sales,Devices,Out of Service
asset9711,W56Q4AC,5C:58:69:BA:3A:C2,Finance,Devices,Available
asset9712,QRV49YO,60:D1:A6:78:0B:CB,Sales,Furniture,Available
asset9713,8GS4IHT,37:46:93:64:FC:A1,R&D,Furniture,Out of Service
asset9714,NBV6RKT,19:8F:52:39:E6:2B,Marketing,Furniture,In Use
asset9715,YS62JII,E0:FD:6F:E4:F6:52,R&D,Devices,Available
asset9716,80JZTBW,7D:E8:9A:88:9D:8B,HR,Software,In Use
asset9717,ZW566JG,0A:08:31:AC:45:99,Marketing,Furniture,In Use
asset9718,RCWEARM,F1:C8:80:C0:68:0F,Marketing,Devices,In Use
asset9719,8SMD9TN,F6:13:33:BB:1E:94,Marketing,Furniture,In Use
asset9720,O42BQ7K,F4:B5:AA:F3:3A:1F,Marketing,Devices,Available
asset9721,HM9NA4B,5D:76:5E:29:09:6F,Marketing,Devices,In Use
asset9722,5AXIEZO,0E:EC:4C:DF:71:5A,Finance,Devices,In Use
asset9723,QPAUD1C,92:0B:4C:20:90:B9,HR,Software,Available
asset9724,C5IX90L,83:D7:D5:2A:33:93,Marketing,Software,Available
asset9725,QIC71G3,94:AF:A6:87:59:B8,Sales,Furniture,In Use
asset9726,2D75DFI,04:68:9E:12:A3:5C,Marketing,Furniture,Available
asset9727,9CI8X20,52:18:ED:F6:D2:F8,Sales,Devices,Available
asset9728,URR8Z44,B1:2A:FE:D1:5D:84,R&D,Furniture,In Use
asset9729,IE4AOXX,E4:15:05:07:5C:88,HR,Devices,In Use
asset9730,4BMOPEC,8B:2F:64:C8:FA:AF,Sales,Devices,Available
asset9731,AJBK19O,26:A0:A0:DE:E3:6D,R&D,Furniture,Available
asset9732,C8FCV2P,71:14:14:23:AF:7F,Finance,Software,Available
asset9733,HPPEZBF,C9:53:29:42:92:C0,Sales,Furniture,Out of Service
asset9734,K0QOH2B,EF:C2:DB:E0:BC:F9,Marketing,Furniture,In Use
asset9735,Z5KXPYR,71:D7:39:03:25:B5,HR,Furniture,In Use
asset9736,5Q9TRU5,8D:CD:96:21:53:61,Marketing,Furniture,Available
asset9737,FZOM3BQ,BD:E6:2D:F5:A5:44,HR,Software,In Use
asset9738,R78AMKN,07:DA:72:E9:44:BF,R&D,Furniture,In Use
asset9739,P6OVS2X,6F:1B:25:A1:95:3D,R&D,Software,In Use
asset9740,CNPB51M,67:1A:EE:8E:E5:67,HR,Software,In Use
asset9741,WUPV4YV,F2:84:F8:7F:DB:9E,Marketing,Furniture,In Use
asset9742,XYKNIPT,13:50:03:79:66:90,HR,Devices,Available
asset9743,M60IXYT,01:09:26:31:41:92,R&D,Furniture,Available
asset9744,1BB8PSC,16:23:B6:76:E6:5B,Marketing,Devices,In Use
asset9745,O53T3U2,0A:79:DD:2E:02:7A,Marketing,Devices,In Use
asset9746,7A98IS6,FB:3B:1D:0A:28:18,Sales,Software,In Use
asset9747,OSLG69K,0D:8F:25:20:48:46,Sales,Furniture,Available
asset9748,SYXU4VK,3B:F4:69:6D:43:73,R&D,Devices,In Use
asset9749,8BUHEB7,95:14:80:5A:32:E6,HR,Software,Available
asset9750,ROOWFK3,7A:4E:15:45:4C:C9,R&D,Devices,Out of Service
asset9751,RWAAATD,B1:82:13:00:FF:CF,Marketing,Devices,In Use
asset9752,OX5EIOH,24:BE:74:FF:AD:51,Marketing,Furniture,Out of Service
asset9753,Q143QDY,62:10:AC:ED:1C:9E,HR,Software,Out of Service
asset9754,JAAJCQO,9C:98:15:09:DC:8B,HR,Furniture,In Use
asset9755,H18ASD8,D0:94:78:9E:C7:03,Marketing,Software,Out of Service
asset9756,74ERCJY,B9:5C:E6:4F:4A:C3,R&D,Devices,Available
asset9757,B7M0LF2,1E:7C:FA:6F:63:B1,Marketing,Devices,Available
asset9758,X7MG9AF,5D:B5:1F:18:BC:68,Sales,Furniture,In Use
asset9759,J9H9CMY,14:8F:61:57:27:1E,Finance,Software,In Use
asset9760,8RYZ2VW,5C:1B:75:54:11:50,Marketing,Software,Available
asset9761,DCJEQ8V,95:AE:D4:EB:2C:DC,Marketing,Software,Available
asset9762,SPO8MIR,C1:9D:6E:E6:54:F4,Sales,Software,In Use
asset9763,ALYP8YF,A2:3D:58:37:60:5A,Sales,Furniture,In Use
asset9764,8N5WZ90,5B:D7:13:80:4B:E1,HR,Devices,In Use
asset9765,SXG8RXY,B7:4D:19:B3:26:27,Sales,Software,In Use
asset9766,SBVTOKV,22:56:85:DD:84:47,Sales,Software,Out of Service
asset9767,EOIURWE,ED:81:91:53:83:EA,Sales,Furniture,Out of Service
asset9768,AHT7JUF,B0:2B:3A:DC:0A:2E,R&D,Devices,Out of Service
asset9769,DX8T6JO,BE:A2:DA:6A:F0:31,R&D,Furniture,Available
asset9770,3RHMY8F,29:18:D2:EA:61:89,HR,Devices,In Use
asset9771,AT1LXVI,03:A8:D6:D2:85:1C,R&D,Furniture,In Use
asset9772,VG6JMC3,3A:2A:9B:3D:0D:68,Marketing,Furniture,In Use
asset9773,2H2GAD0,5D:EF:88:C5:AE:54,HR,Software,Out of Service
asset9774,AKWWYKT,ED:25:4A:98:41:38,Sales,Furniture,In Use
asset9775,64EOQPT,A9:4D:D1:0F:D0:BC,Sales,Devices,Available
asset9776,24NXDEP,3C:38:DA:C6:04:3A,Marketing,Software,Out of Service
asset9777,WS0245H,76:BA:39:80:1E:1B,Finance,Software,Available
asset9778,W9971O6,02:A6:E2:96:F2:C8,R&D,Devices,In Use
asset9779,8EBEQEH,58:6A:19:CE:45:48,R&D,Devices,In Use
asset9780,2X8Q0PK,2F:0A:86:98:18:89,Marketing,Devices,Out of Service
asset9781,TSML2TB,5F:73:3A:10:FD:D9,HR,Devices,Available
asset9782,ZYZQQ6L,5C:8A:F4:A4:F6:89,Finance,Devices,Out of Service
asset9783,NYNZB9D,0F:9B:54:40:F7:A5,Sales,Furniture,Out of Service
asset9784,YQN05A3,46:4A:52:49:1D:B5,Finance,Furniture,Available
asset9785,T2XJCDW,65:58:5D:AF:85:CB,Sales,Devices,Available
asset9786,P1EKT8V,FD:A4:93:69:F5:5A,HR,Furniture,In Use
asset9787,5DURE9A,25:CD:8C:3B:A9:4D,Finance,Software,In Use
asset9788,IMZSVNO,86:6A:76:D9:D4:5E,Finance,Devices,Out of Service
asset9789,NSHYGMZ,16:BF:A3:5F:09:C1,Sales,Furniture,Available
asset9790,P7VH0LV,39:F1:C2:4E:FB:88,R&D,Devices,Available
